37	3549.889404	3542.095459	3525.507568	3572.492432	3551.919434	3476.492432	3555.316406	3537.000000	
38	3553.360107	3538.919922	3527.399902	3566.520020	3544.600098	3478.679932	3554.040039	3539.719971	
39	3542.716797	3529.035400	3530.991211	3564.991211	3538.354004	3482.318604	3557.654785	3541.000000	
40	3544.095459	3530.160400	3535.225098	3564.064941	3534.709961	3480.129639	3556.419922	3537.129639	
41	3544.241699	3538.010986	3528.230713	3561.120850	3541.516602	3476.747314	3545.604492	3538.131836	
42	3542.000000	3539.183838	3530.264404	3564.237549	3550.237549	3480.237549	3536.367920	3546.658936	
43	3546.106934	3533.893066	3531.479736	3567.000000	3548.306396	3481.826660	3547.494385	3541.025879	
44	3542.661133	3535.610107	3525.542480	3560.661133	3541.542480	3479.271240	3548.356201	3530.542480	
45	3536.863281	3536.726318	3529.820801	3562.252441	3546.389404	3478.568359	3548.820801	3539.936523	
46	3541.061035	3539.498779	3530.501221	3569.811768	3543.002441	3473.376709	3548.376709	3540.002441	
47	3541.614990	3534.537109	3531.513428	3563.537109	3532.614990	3469.000000	3547.385010	3531.871582	
48	3540.137207	3530.843018	3529.882813	3567.802979	3539.666016	3486.057373	3553.979980	3532.705811	
49	3544.429688	3529.570313	3528.858154	3569.140625	3538.997559	3491.569092	3556.428467	3535.714844	
50	3544.689697	3531.042969	3531.577637	3566.310303	3537.620361	3488.887695	3553.689697	3544.508301	
51	3538.330811	3526.412842	3527.914551	3565.081787	3540.416260	3486.330811	3547.914551	3542.412842	
52	3536.177246	3526.885986	3530.885986	3568.885986	3544.708740	3475.937012	3555.006104	3531.702637	
53	3542.323486	3533.957520	3529.084961	3570.042480	3546.816895	3476.323486	3553.718994	3534.506592	
54	3546.000000	3536.592773	3539.816895	3565.629395	3540.073242	3480.000000	3553.926758	3539.000000	
55	3540.718506	3538.760498	3540.023682	3568.694824	3545.976318	3481.760498	3551.544678	3534.892090	
56	3540.449219	3535.976074	3530.125732	3572.574951	3545.526855	3476.676758	3553.323242	3536.023926	
57	3537.948730	3527.948730	3528.000000	3570.193848	3542.244873	3473.683838	3554.071289	3533.948730	
58	3540.483398	3531.023682	3532.862549	3570.161133	3541.838867	3472.838867	3553.701416	3530.540283	
59	3543.902832	3530.708740	3531.232910	3568.330078	3540.000000	3471.000000	3554.951416	3534.145752	
60	3546.771729	3534.543213	3528.650879	3565.000000	3540.000000	3477.892334	3552.409424	3530.637939	
61	3547.745850	3534.864990	3536.423340	3564.457764	3542.711670	3477.491943	3553.711670	3537.473877	
62	3548.815674	3537.811523	3533.913818	3573.811523	3553.176270	3478.541016	3555.454834	3544.184326	
63	3549.315430	3551.906006	3528.536865	3570.725098	3547.651123	3481.315430	3549.630859	3538.852295	
64	3541.875977	3548.289307	3525.925537	3562.537109	3537.000000	3481.049561	3549.099121	3534.437988	
65	3541.267822	3536.680664	3526.793457	3567.793457	3540.793457	3482.051514	3553.948486	3534.845215	
66	3544.702393	3536.893066	3528.404541	3572.000000	3544.134766	3479.702393	3555.000000	3538.865234	
67	3543.000000	3534.036133	3522.610840	3568.416260	3542.203613	3470.832520	3553.009033	3536.814453	
68	3541.860352	3526.558838	3525.458496	3562.620117	3548.598145	3465.698730	3552.659424	3532.000000	
69	3538.464844	3534.383789	3534.464844	3567.372803	3554.092041	3475.767578	3557.000000	3532.383789	
70	3536.000000	3532.550049	3528.733398	3575.183350	3544.633301	3479.041748	3557.000000	3534.633301	
71	3536.000000	3528.563232	3526.620361	3565.265137	3553.114258	3475.885742	3554.379639	3534.816406	
72	3544.356689	3531.714111	3528.607178	3564.677979	3548.000732	3466.143066	3549.607178	3532.000000	
73	3550.082031	3534.041016	3532.387207	3568.184326	3538.387207	3468.407715	3550.938477	3534.448730	
74	3546.494629	3529.526367	3542.947510	3562.463135	3547.463135	3485.368408	3551.031494	3535.515869	
75	3543.178711	3534.164795	3537.013916	3564.567139	3548.134033	3488.446777	3549.910645	3534.477539	
76	3542.206299	3530.549316	3526.374023	3564.832031	3545.000000	3477.541992	3548.793701	3537.290039	
77	3544.676270	3521.853516	3531.529785	3570.971191	3547.206299	3478.764893	3546.764893	3538.235107	
78	3544.710693	3528.000000	3535.572266	3568.729980	3546.578857	3480.572266	3551.993408	3534.717041	
79	3546.570557	3527.141113	3533.711670	3565.012695	3545.865234	3481.717773	3561.153564	3529.134766	
80	3547.820801	3529.186523	3531.544678	3567.992676	3553.276123	3480.358398	3562.537598	3534.924805	
81	3549.502686	3528.028076	3534.977539	3561.502686	3549.536377	3481.469238	3550.530762	3541.039063	
82	3542.072998	3529.394043	3536.335693	3562.065674	3539.802979	3487.000000	3558.854004	3541.992676	
83	3545.875244	3528.965088	3536.194580	3558.062256	3540.840332	3481.513672	3564.416504	3543.513672	
84	3550.750244	3527.791504	3535.291748	3560.499756	3546.166504	3472.125244	3558.458252	3537.916748	
85	3551.712646	3529.939209	3529.817627	3561.757080	3537.392578	3477.016357	3556.408936	3538.591064	
86	3548.091309	3527.405762	3528.594238	3555.874268	3535.439941	3483.405762	3552.342773	3536.280029	
87	3540.934326	3529.730225	3528.401367	3561.993408	3544.131592	3480.934326	3551.598633	3539.927490	
88	3545.337891	3527.128174	3535.540771	3570.067627	3544.398682	3476.797119	3553.533691	3538.526855	
89	3546.765625	3526.312500	3534.914307	3563.453369	3544.617188	3471.843750	3556.156250	3539.546631	
90	3547.261475	3530.543701	3522.563965	3562.436035	3546.543701	3474.892334	3558.000000	3543.825684	
91	3541.087646	3522.644531	3523.570313	3563.100830	3551.456299	3476.771973	3557.442871	3535.872803	
92	3542.240967	3521.886475	3529.765869	3565.886475	3549.113525	3479.120361	3558.177246	3532.177246	
93	3549.256104	3528.511963	3541.047852	3566.231934	3554.419922	3478.860107	3554.604004	3531.743896	
94	3544.766846	3529.345947	3534.571289	3569.233154	3553.458496	3477.000000	3542.842041	3537.541504	
95	3545.884521	3525.762939	3530.589844	3564.230713	3544.820557	3478.942383	3547.064209	3531.288574	
96	3548.000000	3532.007813	3524.608154	3562.463867	3546.927979	3486.775879	3556.927979	3528.463867	
97	3545.675537	3541.649170	3535.690674	3562.256592	3547.094238	3486.932129	3563.486816	3535.230225	
98	3541.780273	3535.011475	3532.017090	3561.554932	3551.659180	3481.225342	3561.560547	3536.225342	
99	3541.604004	3527.534668	3526.416260	3565.742920	3554.326416	3479.000000	3555.861328	3539.346924	
100	3543.000000	3533.141113	3529.429443	3565.915283	3553.542236	3474.373047	3548.344727	3541.943604	
101	3545.010254	3538.502686	3527.000000	3566.015625	3550.476563	3476.533691	3560.088135	3541.005127	
102	3541.408691	3535.950195	3527.000000	3568.491699	3542.441895	3481.475098	3565.309082	3538.441895	
103	3543.419189	3528.230469	3536.538818	3572.769531	3545.359131	3481.589844	3548.700684	3543.479004	
104	3546.626709	3524.000000	3527.009766	3568.004883	3540.880371	3477.377930	3550.184082	3539.756104	
105	3541.040527	3532.878174	3526.613037	3566.326904	3547.796875	3478.918701	3553.224365	3537.510498	
106	3543.826904	3531.156494	3537.206787	3564.569824	3550.759766	3474.552979	3548.983154	3540.793213	
107	3543.411865	3527.793945	3530.225830	3562.793945	3553.774170	3473.186035	3556.568359	3535.215820	
108	3541.586182	3526.068848	3520.310059	3562.827393	3541.998779	3476.000000	3553.033691	3530.827393	
109	3536.218262	3529.203613	3522.781738	3561.421875	3532.312744	3471.952881	3550.625488	3527.687256	
110	3533.753662	3525.401367	3527.584473	3565.676025	3537.507080	3471.338135	3544.063232	3530.091553	
111	3533.175049	3523.041504	3543.207275	3561.700439	3535.133545	3479.691162	3541.866455	3539.083008	
112	3536.487549	3530.769775	3538.254883	3562.128662	3531.358887	3485.282227	3552.052002	3534.665771	
113	3543.057373	3536.705078	3531.352539	3560.266357	3526.942627	3473.151367	3559.381348	3536.086182	
114	3544.282715	3535.131104	3531.282715	3576.647217	3548.667480	3474.889160	3558.848389	3549.040771	
115	3548.638184	3531.680908	3522.496582	3560.035889	3550.269775	3479.546143	3550.269775	3529.809082	
116	3542.646729	3542.438232	3540.425537	3560.353271	3539.829834	3478.365967	3555.353271	3527.085205	
117	3541.843994	3530.650635	3538.247314	3556.935547	3538.000000	3472.935547	3553.623779	3535.596680	
118	3536.864746	3536.558838	3527.585205	3560.279541	3534.576416	3477.991211	3549.576416	3555.829590	
119	3536.849365	3532.054199	3538.740967	3557.602295	3556.933838	3483.247070	3549.000000	3536.915527	
120	3546.291992	3535.223633	3530.018555	3573.050049	3547.484375	3483.155273	3555.757813	3544.826172	
121	3544.631836	3541.894531	3529.684082	3555.790283	3539.105469	3472.895264	3551.947510	3536.895264	
122	3537.315918	3535.480469	3528.329102	3557.012939	3527.138672	3466.822510	3556.848389	3527.480469	
123	3540.236816	3525.526367	3546.641846	3563.084229	3546.184082	3477.863037	3551.221191	3538.710449	
124	3539.249023	3531.879150	3542.120850	3571.003662	3542.120850	3472.120850	3558.754639	3532.245361	
125	3542.591797	3520.428467	3535.612305	3563.918213	3538.306152	3477.285645	3543.836670	3540.877686	
126	3534.765625	3526.319580	3531.340332	3562.084961	3542.574707	3478.000000	3557.553955	3551.149414	
127	3546.153809	3530.739746	3527.260254	3567.609619	3548.609619	3482.674561	3560.869873	3536.106445	
128	3541.334717	3540.442139	3531.721191	3560.446289	3537.669434	3479.223145	3549.669434	3536.888428	
129	3546.519531	3537.320313	3536.599609	3566.439697	3537.919922	3471.640381	3551.759766	3540.679688	
130	3541.788818	3519.629150	3527.446045	3566.131348	3538.868652	3478.816895	3545.920166	3531.446045	
131	3542.634033	3534.974121	3534.987061	3569.268066	3542.268066	3480.816895	3560.523193	3529.183105	
132	3544.565186	3538.217285	3531.521729	3566.086914	3551.608643	3476.304443	3560.869629	3536.825928	
133	3541.964111	3534.205078	3528.481934	3565.000000	3534.266357	3476.518066	3551.651123	3543.553955	
134	3543.988281	3537.482422	3524.264648	3559.770508	3536.964844	3474.758789	3540.782227	3542.758789	
135	3546.490479	3535.274170	3534.922852	3562.471191	3543.725830	3474.745117	3549.922852	3545.725830	
136	3544.733398	3525.688965	3537.488770	3557.199951	3550.288818	3484.066650	3550.977783	3538.688965	
137	3544.000000	3525.303711	3533.928223	3559.607422	3541.249268	3479.320801	3554.607422	3545.215088	
138	3535.651611	3536.625244	3542.107422	3560.240967	3542.553711	3478.517822	3555.240967	3543.446289	
139	3549.284668	3537.779297	3533.156738	3566.661865	3544.000000	3477.519531	3549.078369	3530.896973	
140	3550.667236	3529.056396	3529.000000	3558.167725	3544.000000	3469.778564	3549.888672	3538.554443	
141	3543.415283	3523.905762	3540.867676	3557.490479	3541.207520	3472.584717	3551.697998	3534.622803	
142	3541.668457	3532.358398	3535.304932	3569.026611	3540.000000	3468.315430	3551.331543	3534.342285	
143	3545.254150	3540.905029	3531.301758	3570.745850	3554.318604	3478.017090	3552.952637	3543.810303	
144	3542.405273	3531.841309	3532.656494	3569.000000	3544.933838	3478.436035	3551.374512	3544.718018	
145	3540.666748	3526.666748	3533.666748	3573.001221	3544.669189	3478.334229	3554.667969	3541.666260	
146	3540.332275	3533.010254	3531.328857	3562.979736	3536.979736	3480.667725	3552.993164	3532.986328	
147	3546.606445	3518.822998	3538.588379	3555.678711	3540.909668	3475.714844	3558.267090	3530.321289	
148	3541.575928	3524.904297	3528.095703	3558.239990	3540.167969	3474.296143	3554.223877	3527.111816	
149	3539.528809	3535.528809	3528.850830	3565.689941	3544.586426	3473.735596	3556.954346	3530.689941	
150	3534.274658	3538.834229	3536.445557	3562.274658	3540.440430	3477.891113	3556.720215	3534.000000	
151	3535.902832	3538.229004	3537.409668	3567.444580	3541.493164	3477.458252	3550.458252	3534.000000	
152	3538.270264	3537.000000	3528.927979	3564.198242	3546.000000	3479.612549	3546.846924	3534.576660	
153	3545.518555	3537.000000	3525.839600	3558.703613	3552.247070	3481.864258	3550.543213	3533.864258	
154	3545.772705	3537.000000	3525.735596	3561.698242	3552.470947	3483.264404	3555.132324	3537.529053	
155	3544.481445	3535.259277	3535.024658	3561.259277	3545.518555	3476.876465	3551.358154	3538.678955	
156	3543.948975	3537.661377	3530.185547	3559.389893	3539.948975	3475.881836	3549.220459	3534.559082	
157	3545.862061	3530.344971	3527.792969	3566.724121	3541.218262	3475.781738	3555.792969	3536.218262	
158	3534.036621	3524.334961	3531.665039	3569.005127	3542.334961	3472.670166	3550.355957	3539.329834	
159	3537.177979	3529.428223	3532.000000	3566.642822	3532.500488	3476.071289	3541.928711	3529.822021	
160	3544.065430	3534.753906	3534.753906	3563.246094	3543.835449	3471.803467	3550.327393	3525.688477	
161	3540.847900	3529.080078	3533.231934	3562.000000	3546.156006	3467.615967	3548.771973	3532.919922	
162	3540.376953	3524.623047	3534.065674	3559.934326	3542.623047	3466.311523	3544.623047	3533.245850	
163	3545.091797	3531.501465	3540.455566	3564.455566	3544.727783	3479.638916	3555.593018	3538.819580	
164	3544.961182	3537.718506	3538.922363	3570.398193	3538.524170	3488.038818	3554.883301	3539.281494	
165	3537.144287	3536.943359	3534.257813	3561.716553	3537.056641	3480.087646	3549.257813	3531.829834	
166	3543.683105	3527.008545	3537.149902	3564.608154	3542.149902	3484.991455	3548.000000	3537.299805	
167	3547.295166	3530.048584	3533.361084	3558.836914	3546.114502	3479.132080	3549.409668	3539.590332	
168	3540.578125	3525.151123	3534.567627	3565.702881	3541.291748	3481.421875	3550.000000	3535.432373	
169	3538.700928	3532.513184	3533.196533	3567.196533	3539.700928	3481.897461	3550.000000	3543.812256	
170	3541.000244	3529.665283	3536.000732	3566.666748	3540.666748	3466.997559	3556.667969	3535.997803	
171	3545.768555	3525.371826	3537.371826	3560.091064	3537.231445	3462.512451	3548.694580	3533.140381	
172	3545.613037	3523.209717	3542.370605	3558.983643	3536.193359	3465.790283	3540.806641	3535.596680	
173	3540.009521	3520.289795	3540.869385	3563.280273	3543.270752	3470.990479	3543.420410	3533.149658	
174	3537.000000	3522.838379	3533.161621	3564.451660	3538.678223	3482.773438	3550.386719	3534.290039	
175	3544.621582	3530.355225	3530.000000	3566.721924	3538.077148	3479.112061	3549.100342	3534.822510	
176	3543.738281	3531.207031	3530.558594	3564.531250	3542.324219	3475.027344	3548.910156	3535.234375	
177	3539.148926	3531.297852	3537.318848	3568.467773	3546.744385	3482.446777	3545.106689	3537.000000	
178	3538.239990	3524.199951	3534.373291	3569.893311	3556.280029	3475.026611	3541.760010	3532.306641	
179	3541.151123	3529.267334	3533.151123	3562.848877	3553.476807	3472.151123	3543.593018	3534.337158	
180	3542.206299	3528.628906	3528.824707	3560.000000	3550.793701	3473.206299	3547.587646	3535.608154	
181	3541.597168	3528.374756	3528.180420	3567.166504	3553.194336	3478.569092	3550.000000	3531.013916	
182	3537.327393	3536.088623	3532.168213	3566.743164	3543.486328	3480.079590	3545.911377	3530.752197	
183	3539.777100	3534.956055	3522.023438	3561.266846	3546.976563	3480.888428	3545.888428	3534.310791	
184	3535.726563	3535.545898	3515.181885	3563.545898	3549.681396	3474.726563	3544.454102	3534.227051	
185	3534.883057	3535.558350	3520.272705	3566.000000	3539.285645	3478.156006	3555.428711	3531.779297	
186	3542.376465	3521.495850	3527.376465	3560.998291	3531.248779	3487.751221	3545.868896	3536.001709	
187	3546.941406	3528.884033	3537.118408	3558.647217	3545.178223	3484.175781	3547.295410	3529.293213	
188	3541.172607	3541.096436	3535.538086	3553.538086	3548.538086	3489.192871	3548.538086	3528.096436	
189	3532.276367	3532.983887	3538.723633	3557.438965	3549.577148	3479.406494	3542.422852	3537.154541	
190	3539.431641	3521.019287	3533.019287	3559.274414	3536.489746	3475.450928	3541.000000	3537.097900	
191	3544.467773	3522.403320	3532.935547	3556.064453	3540.540771	3468.660889	3543.935547	3533.798340	
192	3543.477783	3532.372559	3533.238770	3565.656006	3543.238770	3469.044678	3551.089111	3535.283447	
193	3544.586182	3546.102783	3528.241699	3564.241699	3543.000000	3466.034668	3556.965332	3539.965332	
194	3541.706055	3534.177002	3530.293945	3568.764404	3534.765137	3477.352295	3557.176514	3522.883057	
195	3535.110352	3524.269043	3517.538086	3561.586426	3527.110352	3478.317383	3535.965820	3519.841309	
196	3537.424316	3528.992676	3531.265625	3561.712158	3549.970459	3471.151367	3552.546143	3529.416992	
197	3541.478027	3528.260986	3532.260986	3557.652588	3529.654297	3475.217041	3549.044189	3521.435547	
198	3542.000000	3528.000000	3522.269043	3566.730957	3541.038574	3482.192383	3542.692139	3532.384766	
199	3553.628662	3530.683594	3542.468262	3559.949463	3534.054932	3482.105469	3556.312256	3536.683594	
200	3544.964355	3526.438477	3520.367432	3569.947754	3544.860107	3476.526123	3555.262939	3520.578125	
201	3547.710449	3526.927734	3531.914307	3570.072266	3545.072266	3473.217285	3542.940918	3534.769531	
202	3536.920898	3532.539551	3526.537354	3564.460449	3539.460449	3475.769775	3558.618408	3527.690674	
203	3546.955566	3526.609375	3518.696289	3569.477783	3540.825928	3487.868408	3546.305664	3521.522217	
204	3542.489746	3534.265381	3523.510254	3566.326660	3541.000000	3477.979736	3561.530518	3538.448975	
205	3543.872314	3533.127686	3537.106445	3559.446777	3541.936279	3478.872314	3553.638184	3529.701904	
206	3534.565430	3541.491211	3526.678467	3556.169678	3545.773926	3476.169678	3562.434570	3547.869385	
207	3549.876465	3534.528809	3530.669678	3575.612061	3533.859131	3479.735596	3556.462646	3546.198242	
208	3536.206299	3534.924561	3527.301514	3570.527832	3537.623047	3473.527832	3562.472168	3543.226318	
209	3538.621826	3527.756104	3519.756104	3559.134277	3549.771240	3473.000000	3560.283691	3534.850830	
210	3537.212646	3528.787354	3532.405273	3569.617920	3534.913574	3481.043213	3547.488281	3533.106201	
211	3545.070801	3537.070801	3530.412842	3558.445313	3545.554688	3483.793457	3563.935303	3549.141846	
212	3536.090576	3535.297363	3527.297363	3559.702637	3535.288818	3481.297363	3549.784424	3541.991455	
213	3540.413086	3526.880371	3531.510742	3563.608643	3541.217285	3469.271729	3544.391357	3525.663086	
214	3526.711914	3531.358154	3526.641846	3572.930176	3544.678955	3466.213867	3553.822998	3532.037109	
215	3549.386475	3525.032471	3515.548584	3566.161377	3538.032471	3474.709473	3549.774414	3535.612793	
216	3542.703369	3531.722656	3538.025635	3565.858154	3537.858154	3473.425781	3558.438721	3530.851563	
217	3546.958984	3527.041016	3535.189697	3564.297363	3543.958984	3475.553955	3561.702637	3541.917969	
218	3539.634521	3527.673096	3537.346191	3560.653809	3534.125000	3472.653809	3556.980713	3541.490479	
219	3538.814941	3527.185059	3543.703857	3571.407715	3543.407715	3480.148438	3543.777344	3537.740723	
220	3540.591797	3527.000000	3527.490967	3556.490967	3547.591797	3483.591797	3548.162842	3537.000000	
221	3539.457764	3528.542236	3533.795654	3556.626709	3542.602051	3478.602051	3556.168945	3526.204346	
222	3536.006592	3529.748291	3527.271484	3563.238281	3549.980225	3475.503418	3548.271484	3527.489990	
223	3538.697266	3525.563232	3540.267822	3573.873291	3539.689941	3477.957764	3543.520996	3537.134033	
224	3538.509033	3530.709717	3531.089355	3565.071533	3539.473145	3479.745605	3557.910645	3545.218750	
225	3540.229248	3536.715576	3523.027588	3560.256836	3548.430908	3480.000000	3547.395020	3529.908691	
226	3538.089355	3535.816895	3527.821289	3560.000000	3546.634033	3479.272217	3550.731934	3532.731934	
227	3537.000000	3535.000000	3524.280029	3560.715088	3540.710205	3476.854980	3545.420166	3542.434814	
228	3549.843750	3532.859375	3529.135498	3563.854248	3543.281250	3478.140625	3551.989502	3544.286377	
229	3546.382813	3537.026611	3531.281982	3561.409424	3550.026611	3471.100830	3549.537109	3533.946533	
230	3549.457031	3533.977783	3523.825439	3562.152344	3546.260254	3473.739746	3550.587402	3527.847656	
231	3544.987793	3529.195068	3524.506104	3560.195068	3544.000000	3480.207275	3537.274414	3527.701172	
232	3544.042725	3530.042725	3528.042725	3569.214111	3541.276123	3484.042725	3538.490479	3532.766602	
233	3542.376221	3523.128418	3534.247803	3564.160400	3545.903809	3475.160400	3549.215576	3536.968018	
234	3548.488770	3528.361084	3536.375977	3568.985107	3545.255615	3479.985107	3555.496338	3536.127686	
235	3544.019043	3529.808838	3531.210205	3565.420410	3541.802490	3488.993652	3559.993652	3536.197510	
236	3542.104004	3525.827393	3532.690186	3561.345215	3542.172607	3485.723389	3554.378418	3533.482422	
237	3540.960205	3530.771240	3541.194092	3566.462891	3544.731445	3480.845703	3553.039795	3533.885742	
238	3540.791504	3527.183350	3534.950195	3572.349854	3539.858398	3474.975098	3552.650146	3531.533447	
239	3541.390381	3537.096680	3531.829102	3569.634521	3532.317139	3476.902100	3547.853760	3530.682861	
240	3541.572266	3543.139160	3539.144287	3566.048096	3535.764648	3482.524170	3556.481201	3533.524170	
241	3540.434570	3534.973877	3537.895508	3561.356201	3540.486816	3478.895508	3558.303955	3531.434570	
242	3544.451416	3534.992432	3530.526123	3559.473877	3544.466553	3475.000000	3552.488770	3545.376953	
243	3547.145264	3535.518066	3526.518066	3561.554443	3549.963623	3475.963623	3554.963623	3550.435547	
244	3543.000000	3535.000000	3520.240723	3552.800781	3545.720459	3476.040039	3555.520020	3537.040039	
245	3539.098877	3529.635742	3528.141846	3552.314697	3536.586426	3475.975342	3550.611084	3534.537109	
246	3534.009766	3528.950684	3535.078857	3557.524658	3531.019775	3475.514893	3552.436035	3529.039551	
247	3538.516113	3534.000000	3528.002930	3557.005859	3538.026611	3471.994141	3562.008789	3526.504395	
248	3543.492432	3536.030762	3529.000000	3562.553711	3551.061523	3475.076904	3554.846191	3537.138428	
249	3541.979980	3535.449951	3526.959961	3566.000000	3549.390137	3484.589844	3548.569824	3546.000000	
250	3541.504639	3535.018799	3525.504639	3565.495361	3542.990723	3471.841309	3547.962646	3536.916016	
251	3542.493896	3527.119873	3531.927979	3563.518066	3545.952148	3465.374268	3547.952148	3528.493896	
252	3543.482910	3529.553467	3535.103027	3564.414063	3548.068604	3478.896973	3552.000000	3537.690918	
253	3538.316406	3537.790039	3527.737305	3571.262695	3548.368164	3473.000732	3549.631836	3542.263672	
254	3536.148926	3528.773193	3526.226807	3565.858398	3545.468262	3471.758545	3551.609863	3538.843994	
255	3542.782471	3527.673828	3530.445557	3558.456543	3544.793457	3480.217529	3557.891357	3536.989258	
256	3543.673340	3531.000000	3536.749268	3565.326660	3546.693115	3479.326660	3557.673340	3529.346436	
257	3544.671875	3531.445313	3533.757324	3565.218750	3542.226563	3483.226563	3556.890625	3530.453369	
258	3547.126709	3533.309814	3521.000000	3561.253662	3542.380371	3483.380371	3558.873291	3536.436523	
259	3543.481445	3531.642090	3528.975098	3556.061768	3542.357910	3476.642090	3551.605225	3537.839600	
260	3537.145996	3527.407715	3533.884277	3559.746582	3544.145996	3475.261719	3545.708008	3534.515137	
261	3540.635498	3528.803711	3532.233643	3567.383057	3544.018799	3479.598145	3554.401855	3529.607422	
262	3550.054199	3532.724121	3535.995117	3563.556641	3548.832520	3476.275879	3556.945801	3531.221680	
263	3548.504150	3536.624023	3524.624023	3566.000000	3542.863281	3470.495850	3552.854980	3530.000000	
264	3547.648682	3532.276123	3529.213379	3570.468506	3543.075195	3475.075195	3547.702881	3531.489502	
265	3545.633057	3531.086182	3530.734131	3572.550537	3553.183594	3481.550537	3552.097412	3537.269775	
266	3544.767822	3542.410645	3521.099365	3564.033203	3545.867432	3468.556152	3544.477051	3540.244873	
267	3538.906250	3545.023438	3529.305908	3561.058594	3541.623779	3466.941406	3552.670654	3541.259033	
268	3549.791504	3530.583252	3531.395752	3552.953125	3549.000000	3478.953125	3555.906250	3541.304443	
269	3541.668701	3517.339844	3527.667969	3560.002441	3545.997559	3478.663330	3558.996094	3524.007080	
270	3547.979980	3534.979980	3529.366699	3566.000000	3542.939697	3470.653320	3551.613037	3536.447021	
271	3547.049072	3532.278320	3526.295166	3569.246094	3549.000000	3477.016602	3555.819580	3529.131348	
272	3541.817627	3525.673828	3527.779053	3571.806885	3548.740234	3485.105225	3551.182373	3542.635254	
273	3545.336426	3536.385742	3529.762451	3558.426025	3547.524658	3475.188232	3549.089600	3547.533691	
